pca,building,training,part,clause,circuit,fuzzy,tangent,analog,letter,light,concept,pyramid,wavelet,net,set,data,potential,star,chess,estimator,oscillator,instruction,component,chip,option,pattern,rotation,belief,map,tree,delay,spike,eeg,rule,rules,expert,block,user,loss,document,subscriber,memory,lesion,call,signal,solution,view,stress,distance,evidence,policy,perceptron,direction,song,saliency,control,error,kernel,system,digit,disparity,controller,target,dialogue,field,noise,hand,routing,road,input,motion,character,algorithm,neuron,operator,unit,neural,hint,motor,weight,object,function,item,speaker,channel,point,model,classifier,action,iiii,attractor,head,context,task,skill,word,network,cell,learning
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,22,0,0,1,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,22,0,7,16,0,1,6,0,11,0,0,0,2,21,0,1,0,0,0,1,6,0,0,10,0,2
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,7,0,0,2,0,0,0,0,0,0,0,0,25,0,1,0,0,1,0,0,0,0,0,0,0,37,0,0,0,1,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,15,0,0,0,5,0,0,0,14,0,2,6,0,0,0,0,2,0,0,12,0,10,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,23,0,0,0,17,0,0,0,1,18,1,0,1,8,0,1,4,0,0,0,0,1,0,0,6,1,25,0,1,0,0,0,0,0,0,0,1,78,1
0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,1,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,18,0,1,1,0,4,0,0,5,41,0,2,5,0,0,1,31,3,0,0,0,1,38,0,0,0,0,0,2,3,0,0,2,37,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,6,0,0,0,0,0,10,0,0,1,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,10,4,1,1,0,1,0,0,1,0,0,1,3,0,4,0,0,0,0,0,0,17,1,0,0,0,0,0,6,1,0,0,6,0,0,0,1,1,0,0,3,1,40,0,2,0,0,0,0,0,0,0,0,44,1
5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,15,1,0,0,0,0,0,27,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,29,6,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,3,1,0,0,0,1,0,0,9,0,0,3,7,0,0,0,0,1,0,0,2,2,2,0,0,0,0,2,2,0,0,0,3,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,1,0,0,6,0,22,0,0,0,0,7,0,0,2,0,26,0,0,0,2,0,12,0,0,0,0,0,0,0,0,9,0,21
0,0,0,2,0,37,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,2,0,1,0,0,11,0,0,0,5,0,0,12,0,0,12,0,38,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1
0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,4,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,29,0,0,0,1,0,4,0,0,0,0,0,0,0,0,5,0,4
0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,10,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,15,0,3,0,0,0,1,0,0,1,2,0,0,9,0,0,1,0,0,2,13,0,0,2,0,3,0,0,0,0,33,0,0,0,0,0,0,0,0,1,14,0,2
0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,1,0,0,1,0,28,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,26,0,0,0,0,0,0,0,7,12,0,3,3,0,0,18,0,12,0,0,0,4,14,0,0,0,0,0,0,2,0,0,15,0,26
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,46,0,0,0,0,1,0,1,3,0,26,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,36,3,0,0,6,0,0,11,0,78,0,0,0,1,6,0,0,0,0,0,3,1,0,0,3,0,13
0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,21,0,13,0,0,0,1,0,0,7,0,0,0,5,4,0,3,0,2,3,4,0,0,19,0,4,0,0,0,1,1,0,0,0,0,0,1,2,0,0,6,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,0,0,4,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,20,0,1,1,0,0,12,0,0,0,1,0,0,7,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,14,5,0,0,15,0,5,0,0,0,8,6,0,0,0,28,0,1,0,0,1,26,0,1
0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,36,14,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,23,0,8,0,0,0,0,0,3,1,0,0,0,13,3,0,12,0,0,4,5,0,0,6,0,2,0,0,0,1,2,0,0,0,0,0,0,3,0,0,10,0,36
0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,3,0,4,0,0,0,0,0,5,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,1,0,0,1,0,0,0,27,0,0,16,0,0,0,0,46,0,0,0,30,2,0,0,0,8,0,3,1,0,2,46,0,0
0,1,2,2,0,0,0,0,0,0,0,3,0,0,0,2,7,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,3,0,52,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,0,26,0,0,0,0,0,0,43,0,0,0,4,0,1,0,0,0,0,2,2,0,0,7,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,4,0,0,10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,9,1,0,0,5,0,2,1,4,32,0,0,0,6,7,0,0,0,1,2,0,1,0,1,4,1,5
0,0,40,0,0,0,0,0,0,1,0,0,0,0,1,40,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,16,0,2,0,0,0,0,0,0,16,3,0,0,10,0,0,0,0,0,10,2,0,0,23,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,20,0,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,32,0,0,1,1,0,0,9,0,8,4,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,8
0,0,20,0,3,0,0,0,0,0,0,0,0,0,3,36,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,8,0,0,2,15,0,0,1,0,5,0,0,0,14,1,0,0,0,0,0,1,0,0,0,31,0,5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,7,0,0,0,0,0,24,4,0,0,18,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,2,2
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,5,0,0,0,0,0,1,0,0,0,1,0,0,11,2,0,0,0,6,0,3,0,0,0,0,0,0,3,0,0,0,8,0,0,26,9,0,0,6,0,0,5,0,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,28
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,2,0,0,1,0,0,0,7,0,0,3,0,0,3,15,0,0,12,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,24,0,18
0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,17,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,0,0,0,1,13,0,0,6,0,33,0,0,0,7,12,0,0,0,0,0,0,0,0,0,18,0,5
0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,18,0,0,0,3,0,0,2,0,4,0,0,0,1,27,0,0,0,0,0,28,3,0,1,2,0,8
0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,24,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,21,0,3,0,0,0,0,0,8,0,0,6,4,0,0,4,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,30,0,9
0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,10,31,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,13,0,0,0,2,0,0,0,0,13,0,0,30,8,0,0,0,0,0,0,0,0,0,0,1,0,2
0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,5,8,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,16,0,0,0,0,0,0,0,1,0,0,46,0,4,0,0,0,11,0,0,9,0,0,0,42,0,0,1,0,0,0,2,0,0,0,0,10,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,17
0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,14,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,27,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,2,31,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,18
0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,28,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,0,5,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,2,1,0,2,0,0,37,0,1,0,0,0,0,15,0,52,0,0,0,0,3,4,0,0,0,0,1,0,0,4,0,0,35
0,1,11,0,0,0,0,0,0,0,0,0,0,0,1,4,7,0,0,0,9,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5,0,2,1,0,0,4,8,0,11,0,0,0,0,0,1,11,0,0,0,3,0,0,35,2,0,0,7,0,0,10,0,18,0,0,0,1,7,0,0,0,0,0,0,0,0,0,13,0,15
0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,27,0,0,0,1,0,0,0,1,1,0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,2
0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,9,0,4,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,2,0,0,0,6,1,0,7,4,0,0,11,0,0,1,0,1,0,2,0,5,8,0,0,0,0,0,0,2,0,0,20,0,7
0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,14,0,9,0,0,0,0,0,0,14,0,0,0,4,0,0,6,0,0,0,1,0,0,0,0,0,0,0,23,0,4,0,0,0,0,0,0,0,0,0,24,0,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,4,16,0,0,0,0,0,0,2,0,0,1,0,7,9,0,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,10,0,0,0,5,0,0,3,1,0,72,3,0,0,22,4,12,0,0,0,1,33,0,0,0,0,0,0,0,0,0,14,0,18
0,0,7,0,0,0,0,0,0,0,1,6,0,0,0,9,36,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,36,1,0,0,0,0,0,17,0,4,0,0,0,3,65,8,0,0,0,0,4,9,0,1,0,0,17
0,0,5,0,0,0,1,0,0,2,0,0,0,0,0,7,57,0,0,0,0,0,0,2,0,0,1,0,0,1,31,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,2,2,0,0,2,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,31
0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,19,22,0,0,0,2,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,7,0,0,3,0,0,0,7,0,0,1,0,14,0,0,0,2,38,0,0,0,0,0,0,0,0,3,48,0,16
0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,6,70,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,1,1,6,0,0,0,1,0,10,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,14,0,0,0,2,0,0,0,9,6,0,1,0,3,7,0,0,0,0,0,1,3,0,1,2,0,3
0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,11,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,37,0,0,0,1,0,0,5,0,22,0,0,0,3,2,0,0,0,0,0,0,1,0,0,5,0,3
0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,13,16,1,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,23,0,0,0,0,0,0,0,1,0,0,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,0,0,0,1,0,0,0,0,0,49,0,0,0,0,7,4,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,15,0,2,0,0,0,0,0,0,4,2,0,0,1,0,0,16,1,0,27,9,0,0,20,0,22,0,0,0,7,6,0,0,0,0,0,0,1,0,0,8,0,8
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,3,10,0,0,0,3,0,0,11,0,0,1,2,0,0,1,0,5,0,1,2,5,4,0,0,0,0,0,0,0,0,0,0,1,18
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,27,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,2,0,3,0,0,0,0,32,0,0,0,8,0,0,0,0,0,0,2,0,0,1,0,0,0
0,0,8,1,0,0,0,0,0,0,0,13,0,0,0,27,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,1,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,27,7,0,0,0,0,1,0,1,0,0,0,0,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,1,0,0,0,0,56,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,4,0,0,0,3,0,0,5,0,7,0,0,0,0,65,1,0,0,0,0,0,0,0,0,6,0,0
0,1,5,0,0,0,0,0,0,0,0,0,0,0,5,11,13,0,0,0,3,0,0,5,0,0,3,0,5,2,34,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,1,0,1,1,0,0,0,2,0,0,32,0,0,0,3,0,0,6,0,1,0,0,0,2,34,3,0,0,0,0,1,1,0,1,10,0,5
0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,24,19,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,1,0,0,3,0,0,28,0,0,0,10,0,0,2,0,3,0,0,0,4,48,8,0,0,0,0,0,0,0,0,7,0,28
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,7,0,0,0,2,6,0,2,0,1,3,5,0,0,1,1,6,0,0,0,1,18,1,0,0,0,0,0,3,0,0,31,0,8
9,0,5,1,0,0,0,0,0,0,0,0,0,0,0,5,10,1,0,0,0,0,0,11,0,0,24,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,2,20,0,3,17,0,0,3,0,1,1,1,0,0,3,1,0,18,9,1,0,23,0,0,10,2,9,0,1,0,2,57,0,1,0,5,0,0,1,0,1,47,0,25
0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4,0,0,22,0,0,0,0,0,0,0,7,1,0,0,1,26,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,23,0,0,0,0,0,0,0,0,4,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,6,26
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25,0,0,2,0,0,48,4,0,0,1,0,30,0,0,0,4,5,0,0,0,0,0,0,0,0,1,52,0,4
24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,46,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,3,0,0,0,7,0,0,0,8,0,2,0,0,0,0,0,0,12,3,0,0,5,0,0,44,0,0,1,4,0,0,0,0,2,0,0,0,21,35,0,0,0,0,0,0,0,0,2,0,0,16
1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,39,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,1,40,1,0,0,27,0,0,7,0,1,4,6,0,0,3,0,11,0,0,0,8,9,0,0,0,0,0,2,1,0,0,2,0,14
0,0,49,3,0,0,0,4,0,4,0,0,0,0,6,33,20,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,1,0,1,1,0,0,0,43,0,3,4,0,0,0,0,0,0,3,0,0,9,0,11,16,0,0,3,20,0,0,2,0,9,0,0,0,2,9,45,0,0,0,0,0,4,0,0,36,0,15
0,0,22,0,0,0,0,0,0,0,0,0,0,0,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,16,0,3,0,0,0,6,0,0,0,1,0,0,13,0,0,2,0,0,12,14,5,0,9,0,13,0,0,0,15,24,0,0,0,0,0,1,3,0,0,59,0,12
0,0,12,2,0,0,0,0,0,0,0,0,0,1,0,36,62,0,6,0,8,0,0,13,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,13,0,2,0,0,0,10,91,0,0,0,0,0,3,0,0,0,4,0,11
0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,8,2,0,0,0,0,0,6,0,0,53,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,28,0,1,0,0,1,0,0,1,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,10,0,0,0,7,0,0,1,3,0,2,13,0,0,3,0,3,0,0,1,1,32,0,0,0,0,0,0,2,0,1,9,3,16
8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,28,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,3,14,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,2,0,0,6,0,0,0,4,0,0,2,3,4,0,0,0,19,12,0,0,0,0,1,0,2,0,0,11,0,10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,8,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,4,2,0,0,0,5,5,2,0,0,1,16,0,0,0,0,0,0,1,0,5,2,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,5,0,0,0,0,20,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,16
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,38,0,1,9,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,19,0,0,0,58,0,0,24,0,0,12,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,9,3
0,0,0,1,0,67,0,0,1,1,12,0,0,0,0,2,2,2,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0
