x,y,village_id,player_id,alliance_id
-19,-151,21477,4114,0
-15,-156,24853,4114,0
3,59,29837,2341,228
4,59,3638,2341,228
-42,53,23438,3833,141
-41,53,9885,3833,141
-57,33,5770,4170,44
-56,33,19076,4170,44
-85,-50,21495,4147,213
-94,-52,26963,4147,213
29,7,23,7,0
-30,77,20229,4368,48
-18,67,20291,4368,48
-18,66,6214,4368,48
-15,66,14282,4368,48
28,-50,21374,2839,220
34,-50,15121,2839,220
30,-51,3980,2839,220
31,-51,12505,2839,220
34,-52,16250,2839,220
61,-41,8044,5294,643
61,-42,17590,5294,643
30,25,455,472,194
-26,94,24877,14097,0
-24,115,29637,10073,141
17,93,26392,10073,141
16,91,21226,10073,141
18,89,17204,10073,141
-80,52,27316,5455,7
-80,48,19923,5455,7
-79,48,13057,5455,7
-78,48,23600,5455,7
-86,3,16152,9682,0
70,116,7184,567,45
71,115,26443,567,45
70,114,21754,567,45
70,113,16197,567,45
25,31,564,567,45
-72,38,14072,7610,337
-75,-117,28828,7610,337
-75,-124,24778,7610,337
-13,-203,20049,7610,337
-62,33,28569,694,33
-60,32,29537,694,33
-27,28,733,694,33
-14,28,216,694,33
-28,26,723,694,33
-24,24,412,694,33
-21,22,52,694,33
-20,20,5840,694,33
-19,20,12105,694,33
72,-9,13789,1956,4
72,-10,5849,1956,4
73,-10,19334,1956,4
71,-11,22927,1956,4
72,-11,25735,1956,4
73,-11,27974,1956,4
29,-46,3228,1956,4
-43,-52,5951,4311,635
-39,-60,29576,4311,635
-27,55,4246,3235,4
2,-27,20809,3235,4
3,-27,29035,3235,4
4,-27,15970,3235,4
2,-28,24078,3235,4
4,-29,8729,3235,4
5,-33,7609,3235,4
-143,-121,22362,1040,0
-148,-123,26722,1040,0
-147,-124,15709,1040,0
-146,-124,7729,1040,0
-36,-156,27160,3757,337
-47,-157,10286,3757,337
-41,-157,22763,3757,337
-37,-157,23742,3757,337
-47,-158,17763,3757,337
231,170,28122,5177,506
227,164,20561,5177,506
36,65,7622,5177,506
49,-58,10140,6080,228
-178,-328,24129,6080,228
-177,-329,16319,6080,228
-179,-331,28148,6080,228
35,28,19222,1924,110
35,27,26447,1924,110
57,20,10142,1924,110
54,17,3196,1924,110
148,150,26785,14052,0
55,83,23590,14052,0
-35,40,3192,1005,33
-20,39,1328,1005,33
-22,37,20669,1005,33
-21,37,1275,1005,33
-26,36,10447,1005,33
-24,36,14766,1005,33
-25,35,5977,1005,33
-31,34,8829,1005,33
-23,34,18150,1005,33
-25,33,17836,1005,33
-18,33,22382,1005,33
-30,31,11233,1005,33
-32,30,7971,1005,33
74,-63,20190,13071,501
-58,88,23336,5724,141
-50,83,16524,5724,141
-46,79,27900,5724,141
-48,55,9340,5724,141
59,-66,15801,9593,0
-77,-275,21180,9593,0
-82,-276,29970,9593,0
-75,-276,23991,9593,0
-76,-279,28449,9593,0
139,95,11607,3275,0
44,46,4267,3275,0
-18,-68,7195,4846,0
-63,31,27701,3441,201
-65,30,23787,3441,201
-64,30,18940,3441,201
-57,30,10305,3441,201
-55,28,4410,3441,201
-51,113,12324,1261,0
-46,11,1768,1261,0
-53,52,9732,5889,0
-74,49,21066,5889,0
28,29,530,546,0
-36,54,28301,3440,228
-42,46,4411,3440,228
-40,46,13938,3440,228
-140,179,26111,7035,141
-139,179,18048,7035,141
-147,174,22506,7035,141
-145,169,28863,7035,141
-144,167,30045,7035,141
-52,60,12387,7035,141
69,50,29983,8901,315
71,49,23595,8901,315
70,48,26691,8901,315
72,48,15035,8901,315
-42,-51,13690,4619,213
-43,-54,6594,4619,213
-45,-55,21437,4619,213
60,75,12838,1497,45
33,40,2054,1497,45
145,2,26797,11807,577
146,2,22453,11807,577
146,1,29242,11807,577
95,-6,19462,11807,577
-25,-16,27,10,31
-33,-73,13435,10,31
-39,-77,24722,10,31
-27,-77,5102,10,31
-16,-77,26862,10,31
-31,-78,14983,10,31
-27,-78,18784,10,31
-26,-79,15738,10,31
-24,-81,20762,10,31
-27,-82,10860,10,31
-28,-83,22925,10,31
37,-16,830,754,56
-42,83,27557,10147,141
-44,82,23006,10147,141
25,37,1092,924,45
16,36,30140,924,45
17,36,8045,924,45
18,36,7600,924,45
21,36,14718,924,45
25,36,27515,924,45
19,35,26109,924,45
72,-18,8783,5558,362
73,-19,29864,5558,362
198,-54,18941,5558,362
1,0,15,2,1
-125,37,25802,259,7
-120,37,8876,259,7
-122,36,16603,259,7
19,77,10535,6320,387
20,77,15985,6320,387
88,-32,18971,11581,501
63,-12,22166,206,4
61,-13,4343,206,4
28,-14,234,206,4
62,-14,4897,206,4
63,-14,30044,206,4
64,-15,6633,206,4
64,-16,25070,206,4
94,60,25899,3483,315
87,59,10807,3483,315
88,59,28406,3483,315
87,58,18080,3483,315
88,57,22443,3483,315
51,40,4433,3483,315
63,0,4182,77,4
56,-4,29246,77,4
57,-8,5547,77,4
56,-9,9079,77,4
60,-10,4160,77,4
26,-14,158,77,4
45,12,1264,996,0
-106,122,8837,1,0
-100,100,8,1,0
0,100,9,1,0
12,100,25448,1,0
100,100,2,1,0
7,98,20262,1,0
9,98,20608,1,0
11,97,20528,1,0
-19,96,24331,1,0
22,95,20478,1,0
29,95,20846,1,0
12,94,19805,1,0
22,93,19929,1,0
29,93,20159,1,0
-11,92,19974,1,0
-10,91,19799,1,0
-1,91,18888,1,0
6,91,17315,1,0
30,91,19811,1,0
-28,88,19869,1,0
-32,87,19980,1,0
-33,86,19852,1,0
-14,86,17079,1,0
-2,86,16207,1,0
50,86,20917,1,0
-38,85,19970,1,0
-31,85,18392,1,0
-23,85,17387,1,0
-7,85,15409,1,0
49,85,20485,1,0
33,84,16519,1,0
-33,83,18033,1,0
-13,83,15243,1,0
-4,83,14966,1,0
7,83,13778,1,0
20,83,14327,1,0
38,83,17827,1,0
-34,82,17914,1,0
3,82,12318,1,0
-50,81,20320,1,0
-40,81,18785,1,0
-8,81,14226,1,0
-4,81,14100,1,0
56,81,20569,1,0
-46,80,19863,1,0
-21,79,14720,1,0
-19,79,14231,1,0
48,79,18017,1,0
53,79,19486,1,0
-49,78,19831,1,0
-7,77,11087,1,0
8,77,9669,1,0
38,77,14826,1,0
60,77,20445,1,0
-58,76,20592,1,0
-39,76,15373,1,0
-33,76,15019,1,0
-28,76,14323,1,0
-6,76,10569,1,0
-49,75,18241,1,0
-35,75,14989,1,0
44,75,15023,1,0
-42,73,15239,1,0
10,73,7531,1,0
-60,72,20205,1,0
-38,72,14201,1,0
30,72,10253,1,0
-5,70,7231,1,0
-62,69,19989,1,0
52,69,14514,1,0
55,69,15187,1,0
-59,68,18369,1,0
-57,68,17912,1,0
-38,68,12283,1,0
-30,68,9643,1,0
-15,68,7013,1,0
68,68,19861,1,0
-51,66,14976,1,0
-27,66,7387,1,0
-67,65,19984,1,0
12,65,4697,1,0
21,65,5306,1,0
44,65,9995,1,0
67,65,18621,1,0
-66,64,19847,1,0
-71,63,20275,1,0
-69,63,19878,1,0
-47,63,13055,1,0
-39,63,9675,1,0
-9,63,4861,1,0
69,62,18365,1,0
-68,61,19336,1,0
-48,61,12348,1,0
-36,61,7488,1,0
-11,61,4328,1,0
-8,61,4325,1,0
56,61,13971,1,0
68,61,17587,1,0
71,61,18931,1,0
-43,60,9798,1,0
15,60,4033,1,0
68,59,16286,1,0
-71,58,19846,1,0
-38,58,6638,1,0
28,58,4266,1,0
54,58,10859,1,0
69,58,16548,1,0
-18,57,4095,1,0
11,57,3471,1,0
55,57,10971,1,0
70,57,16559,1,0
77,57,19851,1,0
-46,56,7706,1,0
-13,55,3824,1,0
20,54,3410,1,0
-54,53,10336,1,0
-36,53,5106,1,0
27,53,3754,1,0
73,53,16265,1,0
-62,52,14362,1,0
61,52,11158,1,0
72,52,15475,1,0
-29,51,4048,1,0
-71,50,17085,1,0
18,50,2577,1,0
83,50,20260,1,0
33,48,3389,1,0
83,48,19927,1,0
-75,47,17906,1,0
-13,47,2070,1,0
1,47,1274,1,0
67,47,12106,1,0
70,46,14299,1,0
-18,45,1877,1,0
-66,44,13444,1,0
-50,44,5911,1,0
-44,44,4329,1,0
-22,44,2059,1,0
-26,43,2104,1,0
31,43,2157,1,0
-88,42,25419,1,0
-71,42,14426,1,0
-66,42,11375,1,0
24,42,1645,1,0
46,42,4053,1,0
65,42,9597,1,0
69,42,11464,1,0
-61,41,8583,1,0
-52,41,5400,1,0
42,41,3718,1,0
75,41,14421,1,0
87,41,19915,1,0
-77,40,17377,1,0
27,40,1490,1,0
-71,39,14350,1,0
18,39,780,1,0
84,39,18049,1,0
-87,38,20425,1,0
-70,38,13829,1,0
64,38,7562,1,0
95,38,25676,1,0
-26,37,1680,1,0
60,37,6030,1,0
-85,36,19452,1,0
-62,36,8330,1,0
-60,36,7129,1,0
-54,36,5194,1,0
22,36,617,1,0
54,36,4596,1,0
73,36,11558,1,0
-58,35,6352,1,0
80,35,14965,1,0
-54,34,5069,1,0
-46,34,3828,1,0
22,34,538,1,0
28,34,1019,1,0
-88,33,20038,1,0
-60,33,6543,1,0
38,33,1832,1,0
47,33,3262,1,0
-71,32,11451,1,0
-4,32,305,1,0
59,32,5074,1,0
-54,31,4352,1,0
46,31,3009,1,0
73,31,10470,1,0
86,31,17798,1,0
-23,30,732,1,0
78,30,14036,1,0
-85,29,18750,1,0
74,29,10361,1,0
29,28,520,1,0
32,28,874,1,0
54,28,4008,1,0
78,28,13594,1,0
-74,27,13461,1,0
-69,27,9718,1,0
88,27,18010,1,0
-70,26,10162,1,0
-20,26,352,1,0
68,26,7130,1,0
81,26,14358,1,0
89,26,18034,1,0
-93,25,20577,1,0
41,25,1623,1,0
-75,24,12499,1,0
24,24,181,1,0
64,24,5093,1,0
72,24,9528,1,0
65,23,5512,1,0
80,23,13975,1,0
84,23,15042,1,0
-50,22,3415,1,0
74,22,9628,1,0
-93,21,20287,1,0
-85,21,17854,1,0
69,21,6909,1,0
-88,20,18214,1,0
89,20,17824,1,0
91,20,18403,1,0
64,19,5086,1,0
90,19,17965,1,0
98,19,22960,1,0
-78,18,13915,1,0
-31,18,512,1,0
-61,17,4594,1,0
-53,17,3762,1,0
31,17,199,1,0
90,17,17857,1,0
59,16,3949,1,0
-97,15,25803,1,0
-77,15,11702,1,0
58,15,3764,1,0
-86,14,16779,1,0
46,14,1629,1,0
69,14,5913,1,0
61,13,4090,1,0
89,13,16504,1,0
-2,12,14,1,0
-71,11,7640,1,0
-56,11,3900,1,0
-35,11,576,1,0
30,9,47,1,0
89,9,15877,1,0
-85,8,15720,1,0
-69,8,6644,1,0
62,8,4097,1,0
69,8,5868,1,0
-97,7,20861,1,0
-57,7,3853,1,0
-51,7,2579,1,0
-39,7,974,1,0
-88,6,17526,1,0
11,6,10,1,0
61,6,4003,1,0
-57,5,3846,1,0
-32,5,289,1,0
-87,4,17382,1,0
-81,4,14376,1,0
86,4,14843,1,0
-38,3,611,1,0
-88,2,17829,1,0
-12,2,13,1,0
86,2,14811,1,0
99,2,20825,1,0
-90,1,18652,1,0
-64,1,4883,1,0
38,1,431,1,0
-100,0,7,1,0
-31,0,243,1,0
0,0,1,1,0
100,0,3,1,0
79,-1,11349,1,0
86,-1,14934,1,0
-81,-2,14152,1,0
-79,-2,12705,1,0
62,-2,4273,1,0
73,-2,8272,1,0
98,-2,20378,1,0
101,-2,25020,1,0
52,-3,2680,1,0
-91,-4,18423,1,0
69,-4,6417,1,0
85,-5,14516,1,0
-75,-6,10360,1,0
71,-6,6944,1,0
96,-7,19969,1,0
9,-8,11,1,0
-86,-9,15503,1,0
-59,-9,4312,1,0
-56,-9,3991,1,0
-54,-10,3812,1,0
-5,-11,12,1,0
92,-11,18189,1,0
60,-12,4257,1,0
72,-12,8189,1,0
85,-12,14814,1,0
-94,-13,20525,1,0
-73,-13,9409,1,0
-62,-13,4977,1,0
30,-13,339,1,0
77,-13,10568,1,0
83,-13,14230,1,0
93,-13,18562,1,0
-48,-14,3121,1,0
101,-14,25524,1,0
-78,-15,12091,1,0
3,-16,17383,1,0
35,-16,641,1,0
66,-16,5724,1,0
79,-16,12504,1,0
85,-16,14863,1,0
-92,-17,20263,1,0
-45,-17,2148,1,0
-30,-17,405,1,0
57,-17,4005,1,0
-81,-18,14675,1,0
-72,-19,10001,1,0
-62,-20,5183,1,0
-56,-20,4103,1,0
57,-20,4083,1,0
-96,-21,25458,1,0
38,-21,1165,1,0
50,-22,3356,1,0
96,-22,20204,1,0
31,-23,688,1,0
43,-23,1893,1,0
63,-23,5700,1,0
88,-23,17768,1,0
80,-24,14340,1,0
85,-24,15397,1,0
95,-24,20296,1,0
-47,-25,3402,1,0
33,-25,935,1,0
91,-25,18933,1,0
-85,-26,17855,1,0
-77,-26,14007,1,0
29,-26,687,1,0
-68,-27,8727,1,0
-45,-27,3270,1,0
-90,-28,19963,1,0
-60,-29,5938,1,0
47,-29,3331,1,0
69,-29,9407,1,0
90,-29,19391,1,0
-11,-30,178,1,0
-27,-31,1296,1,0
24,-31,746,1,0
-88,-32,20231,1,0
20,-32,647,1,0
74,-32,11822,1,0
-89,-33,20611,1,0
-64,-33,8266,1,0
-22,-33,1288,1,0
82,-33,15424,1,0
-90,-34,20781,1,0
38,-34,2209,1,0
-86,-35,19870,1,0
-82,-36,17978,1,0
48,-36,4140,1,0
-73,-37,14284,1,0
-60,-37,7202,1,0
-58,-37,6804,1,0
-32,-37,2987,1,0
76,-37,14518,1,0
-72,-38,14024,1,0
-62,-38,8645,1,0
-31,-38,2678,1,0
-28,-38,2105,1,0
33,-38,2097,1,0
53,-38,5070,1,0
-82,-39,18356,1,0
-9,-39,1232,1,0
91,-39,20660,1,0
-52,-40,5792,1,0
8,-40,933,1,0
33,-40,3002,1,0
74,-40,14264,1,0
-72,-41,14520,1,0
-41,-41,4101,1,0
-5,-41,1335,1,0
-35,-42,3822,1,0
33,-42,3081,1,0
48,-42,4822,1,0
76,-42,15244,1,0
-85,-43,20541,1,0
-54,-43,6591,1,0
-28,-43,3231,1,0
-22,-43,2641,1,0
-8,-43,1850,1,0
-67,-44,13858,1,0
13,-44,1644,1,0
22,-44,1870,1,0
-81,-45,19859,1,0
34,-45,3512,1,0
-50,-46,6262,1,0
-29,-47,3816,1,0
37,-47,4104,1,0
47,-47,5305,1,0
91,-47,25525,1,0
-73,-48,16172,1,0
-68,-48,14466,1,0
29,-48,3405,1,0
46,-48,5311,1,0
53,-48,7605,1,0
-72,-49,16134,1,0
-24,-49,3872,1,0
39,-49,4704,1,0
52,-49,7175,1,0
80,-50,19001,1,0
-29,-51,4185,1,0
-69,-52,15500,1,0
-20,-52,3890,1,0
43,-52,5443,1,0
60,-52,11425,1,0
-40,-53,5406,1,0
22,-53,3714,1,0
56,-53,10529,1,0
65,-53,14380,1,0
55,-54,10484,1,0
61,-54,12512,1,0
75,-54,17964,1,0
-50,-55,9690,1,0
-37,-55,5526,1,0
10,-55,3460,1,0
43,-55,6614,1,0
53,-55,9750,1,0
79,-55,19936,1,0
-38,-56,6205,1,0
-16,-56,4031,1,0
32,-56,4813,1,0
47,-56,7989,1,0
51,-56,9517,1,0
39,-57,6192,1,0
-69,-58,17998,1,0
-49,-58,10608,1,0
73,-58,18314,1,0
-60,-59,15122,1,0
-57,-59,14391,1,0
21,-59,4702,1,0
80,-59,20679,1,0
-55,-60,13939,1,0
-22,-60,5122,1,0
10,-60,4158,1,0
-63,-61,16619,1,0
-57,-61,14529,1,0
25,-61,5195,1,0
-4,-62,4807,1,0
-3,-63,4957,1,0
23,-63,5527,1,0
26,-63,5892,1,0
-59,-64,16244,1,0
-21,-64,5978,1,0
11,-64,4975,1,0
18,-64,5332,1,0
28,-64,6821,1,0
41,-64,9942,1,0
-24,-65,6578,1,0
-9,-65,5401,1,0
49,-65,12351,1,0
53,-65,14314,1,0
-69,-66,20486,1,0
30,-66,7610,1,0
47,-66,12262,1,0
-70,-68,25587,1,0
-39,-68,12047,1,0
-37,-68,11453,1,0
21,-68,7290,1,0
67,-68,19251,1,0
76,-68,25529,1,0
-57,-69,17893,1,0
-29,-69,10302,1,0
16,-69,7251,1,0
28,-69,8872,1,0
-42,-70,14431,1,0
-20,-70,8785,1,0
-3,-70,7069,1,0
-68,-71,25582,1,0
-35,-71,12553,1,0
18,-71,7925,1,0
58,-71,17927,1,0
-60,-72,20206,1,0
-32,-72,12267,1,0
-27,-72,11043,1,0
70,-72,21301,1,0
-52,-73,17994,1,0
40,-73,13979,1,0
58,-73,18243,1,0
65,-73,20258,1,0
-4,-74,9941,1,0
37,-74,13958,1,0
67,-74,23743,1,0
-58,-75,20442,1,0
-26,-75,12560,1,0
19,-75,10314,1,0
-28,-76,13993,1,0
-10,-76,11467,1,0
33,-76,13982,1,0
43,-76,15075,1,0
62,-76,20506,1,0
-18,-77,12274,1,0
3,-77,10262,1,0
60,-77,20252,1,0
-10,-78,13432,1,0
-18,-79,14192,1,0
-13,-79,13879,1,0
-11,-79,13806,1,0
52,-79,19801,1,0
53,-80,19967,1,0
63,-80,29157,1,0
-12,-82,14456,1,0
-6,-82,14442,1,0
1,-82,13470,1,0
37,-82,17106,1,0
-40,-83,19224,1,0
12,-84,14438,1,0
-7,-85,15396,1,0
19,-85,15235,1,0
44,-85,19938,1,0
11,-86,15226,1,0
23,-86,16113,1,0
41,-86,19278,1,0
50,-86,20564,1,0
-28,-87,18387,1,0
1,-87,14990,1,0
-24,-88,18278,1,0
-10,-88,17907,1,0
16,-89,16807,1,0
38,-89,20007,1,0
2,-92,17933,1,0
-7,-93,19346,1,0
8,-95,19269,1,0
14,-95,19839,1,0
-7,-96,20664,1,0
-5,-96,21003,1,0
-2,-97,21500,1,0
19,-97,20821,1,0
33,-97,27922,1,0
5,-99,20839,1,0
-100,-100,6,1,0
0,-100,5,1,0
9,-100,20916,1,0
58,-100,8036,1,0
100,-100,4,1,0
-8,-164,17690,1,0
314,-223,23949,1,0
44,-66,11212,6597,0
-76,-41,15722,9561,0
-76,-82,25417,9561,0
-76,-85,21793,9561,0
76,7,9074,5662,0
77,7,26290,5662,0
112,207,28798,5046,0
113,207,30085,5046,0
111,206,27115,5046,0
112,206,20075,5046,0
112,205,23355,5046,0
113,205,13122,5046,0
112,204,28545,5046,0
113,204,25090,5046,0
61,56,14293,3758,0
51,44,4946,3758,0
11,48,1672,177,30
22,47,2038,177,30
13,45,10752,177,30
12,44,21170,177,30
13,44,5387,177,30
14,43,1160,177,30
23,41,1379,177,30
12,39,606,177,30
22,38,1046,177,30
9,31,100,177,30
23,25,176,177,30
-199,-55,29706,177,30
12,-49,2058,1502,31
4,-75,14097,1502,31
-3,-76,26811,1502,31
-2,-76,8522,1502,31
-1,-76,18211,1502,31
-2,-77,28859,1502,31
-20,-31,642,636,441
-35,46,20515,1706,61
-35,45,11190,1706,61
-32,45,26962,1706,61
-48,20,2695,1706,61
-25,45,2270,1604,67
214,11,28397,746,220
194,2,21318,746,220
201,2,13615,746,220
202,0,6322,746,220
210,-5,24001,746,220
211,-5,17084,746,220
202,-10,26688,746,220
80,124,26609,1545,58
87,124,9309,1545,58
82,123,18210,1545,58
20,49,2102,1545,58
-51,-61,13672,7270,337
-96,-97,28295,7270,337
-99,-99,23461,7270,337
-113,-103,25756,7270,337
89,-19,17604,10155,501
-5,-70,7088,4895,337
-74,-154,22235,4895,337
-80,-155,27680,4895,337
-79,-157,24889,4895,337
-80,-160,29621,4895,337
-77,-160,14202,4895,337
-75,8,10124,6061,228
-67,8,25017,6061,228
-67,7,29048,6061,228
-68,4,29848,6061,228
68,11,29192,3312,110
63,10,23231,3312,110
64,10,27492,3312,110
62,9,8730,3312,110
63,9,4288,3312,110
63,8,16892,3312,110
31,-30,1185,954,220
68,-40,26438,954,220
73,-40,28174,954,220
73,-41,23904,954,220
70,-42,29975,954,220
70,-43,12344,954,220
70,-44,21572,954,220
70,-45,18169,954,220
72,-45,5713,954,220
29,-74,11086,6570,337
-110,-98,28394,6570,337
-68,-148,24823,6570,337
-67,-153,18461,6570,337
8,67,21658,214,45
-2,59,24199,214,45
-21,-26,246,214,45
26,-48,6868,2493,0
24,-51,21317,2493,0
24,-52,3747,2493,0
-33,21,738,700,0
-17,82,27891,7207,0
10,82,13455,7207,0
-14,81,23622,7207,0
-11,81,20890,7207,0
36,162,27668,14077,366
33,95,24111,14077,366
-93,201,27827,4912,604
-94,197,23733,4912,604
-94,196,18799,4912,604
29,67,7113,4912,604
-53,21,25510,2545,228
-53,20,3814,2545,228
34,-83,16691,9914,0
35,45,3259,1753,110
120,12,19061,1753,110
116,10,29445,1753,110
122,10,7052,1753,110
117,7,25893,1753,110
120,7,13907,1753,110
127,7,21969,1753,110
120,4,23839,1753,110
116,3,27940,1753,110
5,136,29559,76,30
-2,127,12217,76,30
-1,127,22915,76,30
0,127,16499,76,30
1,127,24908,76,30
-2,126,27236,76,30
-1,126,20372,76,30
0,126,5819,76,30
9,33,167,76,30
16,-94,19807,11913,0
55,4,2992,1737,35
-93,-30,30106,13720,0
-92,-30,27077,13720,0
-91,-30,20732,13720,0
-29,29,1025,836,196
-37,-82,25365,11664,213
-37,-86,29496,11664,213
-34,-86,19277,11664,213
77,31,13431,6860,315
73,30,27679,6860,315
76,30,24012,6860,315
77,30,29538,6860,315
77,29,19402,6860,315
23,-21,207,190,615
23,-22,10959,190,615
23,-24,29074,190,615
187,-43,23254,9109,362
-28,-80,15242,9109,362
-88,71,21065,11,7
-86,70,16547,11,7
-88,69,5812,11,7
-87,68,11455,11,7
-90,67,23771,11,7
-86,67,27146,11,7
-82,66,28834,11,7
-10,28,73,11,7
-127,8,28068,634,7
-125,5,27681,634,7
-119,4,14409,634,7
-120,1,24905,634,7
-117,1,6444,634,7
-120,0,20676,634,7
-45,3,1481,1077,159
-76,-22,22990,1077,159
-75,-22,18825,1077,159
-72,-22,13511,1077,159
-72,-23,5883,1077,159
-72,-24,24880,1077,159
-69,-24,27440,1077,159
-45,-73,15660,9538,337
-108,-90,24817,9538,337
-108,-91,20359,9538,337
-107,-91,29579,9538,337
-10,43,28487,654,141
-11,41,6597,654,141
37,87,29437,4106,310
36,86,21836,4106,310
37,86,12319,4106,310
37,85,28105,4106,310
36,84,24467,4106,310
31,62,5396,4106,310
-26,87,19274,11661,0
-73,9,15707,1757,33
-73,8,24033,1757,33
-72,8,28336,1757,33
-74,5,8271,1757,33
-72,5,8348,1757,33
-49,-1,3004,1757,33
177,305,27120,6380,501
70,-35,10670,6380,501
149,-167,18310,6380,501
23,92,29066,11475,141
23,91,18835,11475,141
-61,-18,16337,3277,159
-53,-18,3939,3277,159
-57,-21,9706,3277,159
-56,-22,4268,3277,159
-57,-23,21934,3277,159
-58,-24,26285,3277,159
-57,-24,24360,3277,159
-58,-25,28256,3277,159
32,-50,20050,2967,581
33,-50,4051,2967,581
35,-50,22811,2967,581
-46,37,16916,2784,201
-46,36,3938,2784,201
-52,32,27103,2784,201
-51,32,22241,2784,201
-52,31,9207,2784,201
-53,30,29831,2784,201
-54,110,17873,3600,180
-54,108,10540,3600,180
-55,107,23805,3600,180
-57,106,28421,3600,180
-173,198,29514,14032,141
95,31,22975,14032,141
24,249,29587,4656,366
27,246,27635,4656,366
27,245,17672,4656,366
28,245,11374,4656,366
29,245,25759,4656,366
28,244,21687,4656,366
29,244,24433,4656,366
2,-41,10304,1290,31
-1,-46,2009,1290,31
5,-46,15408,1290,31
8,-47,1834,1290,31
12,-48,21107,1290,31
9,-51,17099,1290,31
2,-53,13927,1290,31
9,-53,3264,1290,31
8,-55,5554,1290,31
-40,-55,6317,4790,213
-39,-56,12832,4790,213
-39,-57,6875,4790,213
-34,-58,26204,4790,213
-37,-62,8026,4790,213
-1,79,12537,7072,0
1,78,29627,7072,0
-74,140,16552,621,180
-77,135,18682,621,180
-75,131,29096,621,180
-75,130,6072,621,180
-77,128,23766,621,180
-70,128,26753,621,180
-85,125,20062,621,180
-78,-38,16409,9795,0
-66,-68,20346,13309,555
-44,-81,28771,13309,555
-67,60,21950,665,33
-72,53,17508,665,33
-63,52,19295,665,33
-69,50,24390,665,33
-63,50,5530,665,33
-71,48,16618,665,33
-64,47,12381,665,33
-20,33,739,665,33
-41,34,3129,1887,7
-136,30,24924,1887,7
-148,25,8620,1887,7
-151,24,16684,1887,7
-147,24,21931,1887,7
-141,22,27899,1887,7
-92,161,26952,1339,228
-42,22,21257,1339,228
-43,21,1899,1339,228
-42,21,12695,1339,228
-43,-32,3649,2346,228
-42,-32,23068,2346,228
-43,-33,10644,2346,228
-46,19,2158,1578,228
290,-36,21753,6518,375
289,-37,27942,6518,375
291,-37,17355,6518,375
292,-38,26772,6518,375
65,-45,10977,6518,375
-57,-40,7220,4861,0
59,-26,10536,3958,220
60,-26,5150,3958,220
63,-26,28423,3958,220
64,-26,23586,3958,220
57,-27,29760,3958,220
58,-27,18541,3958,220
-80,41,18885,11486,0
75,-57,18970,11584,0
-32,-15,472,478,0
-33,78,18553,5241,48
-36,76,12484,5241,48
-36,75,23562,5241,48
-34,75,26908,5241,48
-40,74,15199,5241,48
-31,65,7746,5241,48
-17,31,476,483,0
15,35,23608,328,641
16,35,377,328,641
2,26,27226,328,641
-3,25,27270,328,641
22,15,29067,328,641
28,-8,29758,328,641
-48,15,27497,1500,0
-47,14,2056,1500,0
40,14,692,668,4
71,2,30115,668,4
72,2,20456,668,4
70,1,28337,668,4
71,1,6225,668,4
72,1,27232,668,4
74,-2,12837,668,4
-57,12,3921,2761,128
25,-32,985,804,220
121,-113,25873,804,220
124,-113,22172,804,220
106,-119,5867,804,220
107,-121,19075,804,220
95,27,23372,6688,0
78,23,11422,6688,0
154,104,26101,3595,165
154,103,20940,3595,165
153,102,29087,3595,165
154,102,27461,3595,165
121,93,11250,3595,165
-10,-61,20305,4171,213
-10,-62,22863,4171,213
-14,-64,5788,4171,213
41,208,24709,13735,366
42,207,28484,13735,366
62,77,20772,13735,366
25,-18,213,165,0
-12,-32,434,794,31
-9,-35,567,794,31
-8,-35,18279,794,31
14,-35,603,794,31
12,-37,10092,794,31
13,-37,5000,794,31
17,-37,994,794,31
-10,-38,1163,794,31
-6,-38,914,794,31
8,-38,726,794,31
3,-41,893,794,31
-10,-45,2014,794,31
-60,-44,9658,5858,0
9,-69,6890,4795,0
-48,-160,16024,4795,0
-46,-195,26823,4795,0
60,-68,26239,11018,440
63,-69,18171,11018,440
-50,350,28106,697,53
-50,349,28663,697,53
-50,348,23893,697,53
-39,4,736,697,53
-52,-19,3863,2630,0
-50,-19,11424,2630,0
42,64,6318,675,315
43,64,19304,675,315
42,63,25758,675,315
29,31,705,675,315
9,146,29033,9934,494
10,145,21618,9934,494
13,142,26089,9934,494
31,85,16757,9934,494
51,-69,14728,8503,220
47,-76,28435,8503,220
48,-76,26386,8503,220
49,-76,23579,8503,220
48,-77,18902,8503,220
-182,-86,16668,3994,188
-179,-88,21638,3994,188
-178,-88,27024,3994,188
-185,-89,29553,3994,188
-179,-89,9971,3994,188
-178,-89,22608,3994,188
6,65,4342,3364,314
6,64,25878,3364,314
-23,-59,9040,3711,406
-22,-59,20413,3711,406
-18,-60,4880,3711,406
-108,21,28781,4896,201
-114,20,23184,4896,201
-108,20,26376,4896,201
-107,19,12055,4896,201
-110,14,18896,4896,201
-70,1,7086,4896,201
6,-63,21698,3573,213
7,-63,4714,3573,213
-41,-115,27758,3573,213
-42,-116,25073,3573,213
-41,-116,17082,3573,213
-39,-117,29748,3573,213
-25,-119,9748,3573,213
-23,78,15205,6210,141
-13,77,23659,6210,141
-24,72,10299,6210,141
-18,-31,600,455,0
20,18,29581,144,4
20,17,25438,144,4
15,13,30086,144,4
20,13,22252,144,4
-4,-23,6257,144,4
-3,-23,16995,144,4
-4,-24,11914,144,4
-7,-25,6505,144,4
-31,41,13916,1177,48
